date,actual,yhat_lstm,yhat_prophet,yhat_tbats,hour,error_yhat_lstm,error_yhat_prophet,error_yhat_tbats,rank_lstm,rank_prophet,rank_tbats
2022-12-01 09:00:00,34.36425998747943,30.590897,25.151895332595608,25.47105777903407,9,3.7733629874794303,9.212364654883821,8.89320220844536,1.0,3.0,2.0
2022-12-01 10:00:00,49.183325965606976,34.738228,29.283891214571668,34.9416439139747,10,14.445097965606976,19.899434751035308,14.241682051632274,2.0,3.0,1.0
2022-12-01 11:00:00,44.60760406161241,41.254704,31.108598594207816,41.38392072577571,11,3.3529000616124165,13.499005467404597,3.2236833358367036,2.0,3.0,1.0
2022-12-01 12:00:00,39.78868418519296,35.456856,31.1598195241615,36.28378999519435,12,4.331828185192961,8.628864661031464,3.504894189998616,2.0,3.0,1.0
2022-12-01 13:00:00,39.34865583934681,32.765774,30.144291826664254,37.01956342350805,13,6.582881839346811,9.204364012682557,2.3290924158387583,2.0,3.0,1.0
2022-12-01 14:00:00,33.048493435384,33.140877,28.61812018722754,36.941617147638766,14,0.09238356461600006,4.430373248156464,3.893123712254763,1.0,3.0,2.0
2022-12-01 15:00:00,21.170328196610523,28.61428,26.9371629002754,29.63887536698443,15,7.443951803389478,5.766834703664877,8.468547170373906,2.0,1.0,3.0
2022-12-01 16:00:00,18.152019264903352,19.750278,25.254167116108903,20.4780877681792,16,1.5982587350966497,7.102147851205551,2.326068503275849,1.0,3.0,2.0
2022-12-01 17:00:00,24.07984736669396,18.179663,23.427398725938662,20.417068986809337,17,5.90018436669396,0.6524486407552992,3.6627783798846245,3.0,1.0,2.0
2022-12-01 18:00:00,29.811946216000827,24.478697,20.996624300910444,24.654742620164463,18,5.3332492160008265,8.815321915090383,5.157203595836364,2.0,3.0,1.0
2022-12-01 19:00:00,21.229094935369474,29.051384,17.461248502647635,22.89219448142899,19,7.8222890646305245,3.7678464327218393,1.6630995460595166,3.0,2.0,1.0
2022-12-01 20:00:00,10.779583180554727,20.15067,12.800411983328464,12.58121276797212,20,9.371086819445274,2.020828802773737,1.801629587417393,3.0,2.0,1.0
2022-12-01 21:00:00,10.867441382663396,10.242844,7.802773409343516,6.232585838931573,21,0.6245973826633957,3.06466797331988,4.634855543731822,1.0,2.0,3.0
2022-12-01 22:00:00,4.805931864186352,11.380007,3.7800929357002673,6.504011966299562,22,6.574075135813649,1.0258389284860847,1.6980801021132104,3.0,1.0,2.0
2022-12-01 23:00:00,1.4098339918459264,4.2114296,1.731182057371921,2.695469978569679,23,2.8015956081540736,0.3213480655259946,1.2856359867237528,3.0,1.0,2.0
2022-12-02 00:00:00,1.4098339918459264,0.10059255,1.5847111749642426,1.373961833125677,0,1.3092414418459264,0.17487718311831624,0.03587215872024929,3.0,2.0,1.0
2022-12-02 01:00:00,1.4098339918459264,2.331954,2.2112278516626525,1.7048415765454736,1,0.9221200081540737,0.8013938598167261,0.29500758469954724,3.0,2.0,1.0
2022-12-02 02:00:00,1.4098339918459264,3.406922,2.308228521648026,1.467461649798498,2,1.9970880081540734,0.8983945298020994,0.05762765795257163,3.0,2.0,1.0
2022-12-02 03:00:00,1.4098339918459264,3.406922,1.500402790487028,1.4395192603445472,3,1.9970880081540734,0.09056879864110168,0.029685268498620854,3.0,2.0,1.0
2022-12-02 04:00:00,1.4098339918459264,3.406922,0.7501076702152378,1.4707230848803745,4,1.9970880081540734,0.6597263216306886,0.060889093034448116,3.0,2.0,1.0
2022-12-02 05:00:00,1.4098339918459264,3.406922,1.7017096720305425,2.1122186930254063,5,1.9970880081540734,0.29187568018461607,0.7023847011794799,3.0,1.0,2.0
2022-12-02 06:00:00,4.39566034512228,3.406922,5.452339657974923,3.590705721800387,6,0.9887383451222806,1.0566793128526424,0.8049546233218936,2.0,3.0,1.0
2022-12-02 07:00:00,23.281233272885487,8.131434,11.700701973042046,10.697483829762344,7,15.149799272885486,11.580531299843441,12.583749443123143,3.0,1.0,2.0
2022-12-02 08:00:00,19.367546519121102,32.231106,18.89007934938448,31.25653661457473,8,12.863559480878894,0.47746716973662373,11.888990095453629,3.0,1.0,2.0
2022-12-02 09:00:00,29.758233634872017,23.55456,25.15189533270633,21.628755399312684,9,6.203673634872018,4.606338302165685,8.129478235559333,2.0,1.0,3.0
2022-12-02 10:00:00,30.01881053582868,29.457348,29.2838912144569,36.914253472525,10,0.5614625358286816,0.7349193213717804,6.895442936696316,1.0,2.0,3.0
2022-12-02 11:00:00,19.13729718634474,28.378052,31.108598594194227,29.343266879387727,11,9.240754813655261,11.971301407849488,10.205969693042988,1.0,3.0,2.0
2022-12-02 12:00:00,28.16171490661293,17.992186,31.159819524259003,22.470849234407364,12,10.169528906612928,2.9981046176460744,5.690865672205565,3.0,1.0,2.0
2022-12-02 13:00:00,36.7258074393637,27.995436,30.144291826618637,33.13123467848489,13,8.730371439363697,6.581515612745061,3.594572760878812,3.0,2.0,1.0
2022-12-02 14:00:00,35.44512368379221,34.01119,28.61812018720296,33.759267102123026,14,1.4339336837922119,6.827003496589253,1.685856581669185,1.0,3.0,2.0
2022-12-02 15:00:00,40.90823023092826,31.015108,26.93716290027472,29.79866108674178,15,9.89312223092826,13.97106733065354,11.10956914418648,1.0,3.0,2.0
2022-12-02 16:00:00,34.69434946589466,34.876816,25.25416711611671,32.01687793685531,16,0.18246653410533753,9.440182349777949,2.6774715290393516,1.0,3.0,2.0
2022-12-02 17:00:00,22.97921100466493,29.649733,23.4273987258347,27.284753515527136,17,6.670521995335072,0.44818772116977,4.305542510862207,3.0,1.0,2.0
2022-12-02 18:00:00,32.82500687334592,21.188396,20.99662430086001,21.864320969398385,18,11.63661087334592,11.82838257248591,10.960685903947535,2.0,3.0,1.0
2022-12-02 19:00:00,20.42707375036459,31.213413,17.461248502660403,27.464881440383216,19,10.786339249635411,2.965825247704185,7.037807690018628,3.0,1.0,2.0
2022-12-02 20:00:00,10.088706627033488,19.33874,12.800411983210196,11.773413708225505,20,9.250033372966513,2.711705356176708,1.6847070811920162,3.0,2.0,1.0
2022-12-02 21:00:00,9.044721458365933,9.774467,7.80277340924224,6.443822340039952,21,0.7297455416340668,1.2419480491236925,2.600899118325981,1.0,2.0,3.0
